time,satellite,observer_location,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-01-27 16:14:30,STARLINK-30219,北海岸,6.54,328.42,2097.27,39.67,109.73,559.97,5358.63,-33.19,4393.29
2026-01-27 16:14:30,STARLINK-30250,北海岸,28.55,331.69,1040.49,31.83,117.29,557.97,5860.61,739.73,3624.04
2026-01-27 16:14:30,STARLINK-30251,綠島蘭嶼,2.12,107.83,2494.79,14.9,142.21,556.19,5680.9,3564.32,1757.41
2026-01-27 16:14:30,STARLINK-30269,綠島蘭嶼,2.4,107.61,2467.26,15.07,142.01,556.47,5688.88,3541.74,1778.05
2026-01-27 16:14:30,STARLINK-30287,恆春半島,31.71,235.56,967.95,18.02,114.84,557.96,6580.43,547.59,2116.47
2026-01-27 16:14:30,STARLINK-30315,東北角,30.51,62.9,996.1,28.08,129.17,559.02,5796.62,2002.57,3232.29
2026-01-27 16:14:30,STARLINK-30325,東北角,55.68,76.77,665.39,25.67,125.35,559.69,6043.33,1647.22,2973.71
2026-01-27 16:14:30,STARLINK-30335,綠島蘭嶼,85.49,356.0,560.04,23.01,121.44,558.45,6269.19,1258.27,2680.52
2026-01-27 16:14:30,STARLINK-30348,東北角,4.3,56.32,2294.62,34.42,141.41,560.42,4903.87,2978.96,3889.36
2026-01-27 16:14:30,STARLINK-30511,恆春半島,60.59,127.7,631.91,20.41,122.91,557.42,6346.3,1444.23,2388.46
2026-01-27 16:14:30,STARLINK-30519,綠島蘭嶼,6.99,131.32,2057.59,10.81,134.48,558.6,6209.32,2814.54,1276.97
2026-01-27 16:14:30,STARLINK-30555,恆春半島,33.23,162.09,804.77,16.6,122.56,474.27,6418.47,1418.79,1929.26
2026-01-27 16:14:30,STARLINK-30612,澎湖,40.0,321.74,704.85,27.1,116.44,474.4,6074.38,675.99,3088.97
2026-01-27 16:14:30,STARLINK-30708,綠島蘭嶼,16.61,113.77,1271.52,18.21,131.33,472.73,6072.63,2359.6,2112.21
2026-01-27 16:14:30,STARLINK-30713,東北角,54.19,86.89,574.88,25.12,125.1,474.45,6003.18,1608.82,2877.33
2026-01-27 16:14:30,STARLINK-30714,北海岸,41.51,356.82,690.54,29.54,121.22,477.31,5865.02,1153.61,3346.19
2026-01-27 16:14:30,STARLINK-30715,恆春半島,5.4,147.34,1973.86,7.68,129.73,474.76,6398.56,2284.01,893.73
2026-01-27 16:14:30,STARLINK-30757,東北角,1.52,70.09,2566.29,30.48,145.77,559.55,4869.07,3491.01,3487.22
2026-01-27 16:14:30,STARLINK-30776,綠島蘭嶼,29.41,112.23,1004.39,19.74,128.6,548.74,6190.41,2071.87,2309.61
2026-01-27 16:14:30,STARLINK-30783,恆春半島,0.08,211.3,2712.5,1.89,109.02,558.72,6932.49,-128.05,209.22
2026-01-27 16:14:30,STARLINK-30787,恆春半島,5.62,206.05,2169.2,5.46,112.86,558.37,6898.79,334.6,638.07
2026-01-27 16:14:30,STARLINK-30842,澎湖,2.58,287.48,2452.73,28.14,97.13,557.72,5972.55,-1371.58,3238.51
2026-01-27 16:14:30,STARLINK-30889,澎湖,21.17,302.56,1264.49,28.57,110.2,557.67,6103.81,12.29,3283.5
2026-01-27 16:14:30,STARLINK-30891,恆春半島,83.98,264.05,559.6,21.95,120.23,556.76,6340.89,1133.87,2561.07
2026-01-27 16:14:30,STARLINK-30988,東北角,13.29,32.15,1633.21,36.0,130.66,560.54,5271.54,1974.93,4043.98
2026-01-27 16:14:30,STARLINK-31009,東北角,15.44,29.42,1518.62,35.47,129.3,560.99,5352.4,1862.43,3991.9
2026-01-27 16:14:30,STARLINK-31013,澎湖,3.03,255.38,2405.26,17.12,99.06,556.6,6511.85,-1267.76,2013.37
2026-01-27 16:14:30,STARLINK-31123,恆春半島,13.22,155.97,1419.18,11.24,125.56,466.18,6473.75,1791.41,1309.59
2026-01-27 16:14:30,STARLINK-31270,北海岸,73.54,10.44,501.97,26.37,121.74,482.88,6031.52,1242.94,3015.28
2026-01-27 16:14:30,STARLINK-31309,東北角,5.02,50.67,2038.46,35.04,138.21,485.8,4970.82,2652.59,3907.96
2026-01-27 16:14:30,STARLINK-31342,澎湖,3.84,237.01,2133.08,12.96,104.09,481.93,6653.64,-697.39,1512.8
2026-01-27 16:14:30,STARLINK-31421,澎湖,0.42,234.17,2406.98,10.61,102.69,456.16,6665.6,-863.91,1233.38
2026-01-27 16:14:30,STARLINK-31478,澎湖,5.29,270.28,1997.95,22.58,101.28,479.11,6266.65,-969.66,2601.49
2026-01-27 16:14:30,STARLINK-31518,澎湖,40.9,260.98,692.48,22.81,114.89,473.43,6303.22,529.39,2624.77
2026-01-27 16:14:30,STARLINK-31522,恆春半島,1.52,233.94,2343.42,9.46,104.49,475.69,6731.86,-659.39,1101.93
2026-01-27 16:14:30,STARLINK-31523,澎湖,24.5,243.46,993.06,20.0,112.37,471.76,6439.85,256.86,2312.88
2026-01-27 16:14:30,STARLINK-31533,澎湖,2.52,300.93,2248.02,32.19,100.2,477.44,5730.35,-996.07,3617.6
2026-01-27 16:14:30,STARLINK-31536,澎湖,32.15,250.07,934.4,21.18,112.96,542.56,6453.82,324.65,2469.93
2026-01-27 16:14:30,STARLINK-31606,東北角,16.39,74.87,1182.12,27.15,132.41,428.7,5614.52,2302.3,3074.0
2026-01-27 16:14:30,STARLINK-31701,東北角,22.89,30.29,992.29,31.6,126.55,447.57,5588.94,1649.03,3543.31
2026-01-27 16:14:30,STARLINK-31734,澎湖,9.02,283.4,1717.99,26.11,104.05,482.53,6137.54,-647.85,2987.15
2026-01-27 16:14:30,STARLINK-31738,澎湖,6.67,299.35,1890.62,30.53,103.51,481.74,5883.36,-676.58,3451.22
2026-01-27 16:14:30,STARLINK-31744,綠島蘭嶼,24.96,117.54,994.24,18.99,128.55,479.1,6157.95,2054.51,2202.17
2026-01-27 16:14:30,STARLINK-31754,澎湖,6.14,311.3,1935.05,33.65,104.94,482.64,5703.33,-512.7,3766.94
2026-01-27 16:14:30,STARLINK-31785,東北角,36.98,83.6,748.17,25.46,127.5,476.1,5915.62,1854.12,2914.52
2026-01-27 16:14:30,STARLINK-3183,恆春半島,65.86,178.27,135680.38,-1.08,121.43,135149.53,138730.38,27834.56,-3032.67
2026-01-27 16:14:30,STARLINK-31835,北海岸,1.9,327.57,2307.44,41.2,107.65,477.02,5172.04,-219.37,4479.79
2026-01-27 16:14:30,STARLINK-31841,東北角,7.92,61.38,1551.28,30.7,135.39,390.48,5274.73,2490.0,3422.91
2026-01-27 16:14:30,STARLINK-31845,北海岸,7.1,326.79,1845.32,37.82,110.84,477.74,5432.36,71.84,4168.65
2026-01-27 16:14:30,STARLINK-31846,北海岸,2.59,329.85,2272.92,41.4,108.73,489.82,5169.11,-121.61,4506.28
2026-01-27 16:14:30,STARLINK-31861,綠島蘭嶼,45.53,121.44,656.17,20.6,124.97,483.67,6216.0,1650.91,2384.16
2026-01-27 16:14:30,STARLINK-31898,恆春半島,22.7,185.01,1064.42,13.76,120.01,481.82,6568.63,1149.35,1604.57
2026-01-27 16:14:30,STARLINK-31920,澎湖,21.82,312.6,1096.47,29.2,112.4,483.54,5997.69,242.4,3313.92
2026-01-27 16:14:30,STARLINK-31942,東北角,7.95,85.26,1799.76,25.31,138.63,484.31,5459.78,2966.36,2903.68
2026-01-27 16:14:30,STARLINK-31963,東北角,2.35,75.5,2276.29,28.31,143.37,481.24,5060.12,3316.75,3221.78
2026-01-27 16:14:30,STARLINK-31969,綠島蘭嶼,31.82,122.65,843.81,19.31,126.82,482.56,6208.31,1865.14,2239.51
2026-01-27 16:14:30,STARLINK-32151,北海岸,45.95,356.67,642.59,28.95,121.25,476.48,5897.31,1162.94,3284.32
2026-01-27 16:14:30,STARLINK-3232,基隆,9.34,26.98,1839.14,38.47,130.47,541.34,5095.2,1889.68,4270.06
2026-01-27 16:14:30,STARLINK-32411,澎湖,40.96,291.71,694.78,25.14,115.08,475.57,6191.95,540.55,2878.94
2026-01-27 16:14:30,STARLINK-32493,恆春半島,12.35,207.12,1407.79,11.51,115.37,441.77,6658.63,615.73,1335.35
2026-01-27 16:14:30,STARLINK-32597,恆春半島,11.58,158.25,53748.57,-44.67,150.43,49026.75,29934.48,25513.58,-39006.61
2026-01-27 16:14:30,STARLINK-32810,澎湖,65.19,251.24,318673.55,14.05,95.86,318095.9,305312.01,-77351.06,77999.83
2026-01-27 16:14:30,STARLINK-32811,恆春半島,54.47,186.09,255761.06,-12.54,117.2,254606.95,252646.26,31577.67,-57318.45
2026-01-27 16:14:30,STARLINK-3290,東北角,16.43,48.66,1426.26,32.21,132.1,540.23,5440.65,2196.09,3654.69
2026-01-27 16:14:30,STARLINK-32920,恆春半島,11.82,192.58,1435.62,10.31,118.13,441.28,6646.87,939.99,1196.13
2026-01-27 16:14:30,STARLINK-32921,恆春半島,9.39,198.8,1568.79,9.45,116.49,435.02,6682.01,750.68,1094.76
2026-01-27 16:14:30,STARLINK-3300,恆春半島,2.03,194.93,2453.26,1.75,115.51,538.38,6882.83,653.76,192.89
2026-01-27 16:14:30,STARLINK-3309,東北角,40.02,40.44,500682.9,53.02,176.99,498431.17,120122.9,279367.29,402918.19
2026-01-27 16:14:30,STARLINK-3320,東北角,4.45,63.79,2228.98,31.95,141.84,539.56,5004.29,3092.04,3628.85
2026-01-27 16:14:30,STARLINK-3332,恆春半島,6.46,217.48,2050.16,8.04,110.32,538.58,6851.46,28.93,944.41
2026-01-27 16:14:30,STARLINK-3335,基隆,16.9,19.98,1404.59,35.62,126.42,540.56,5412.85,1583.69,3995.19
2026-01-27 16:14:30,STARLINK-3343,恆春半島,38.21,211.86,822.3,17.4,117.79,539.03,6548.08,885.47,2039.52
2026-01-27 16:14:30,STARLINK-33606,東北角,5.66,40.57,1805.43,36.17,134.28,420.28,5021.78,2252.0,3978.44
2026-01-27 16:14:30,STARLINK-33677,澎湖,13.48,250.2,1376.02,19.33,108.32,453.13,6451.12,-198.13,2231.17
2026-01-27 16:14:30,STARLINK-33694,澎湖,30.58,265.32,821.23,22.95,113.15,454.45,6292.42,337.24,2632.83
2026-01-27 16:14:30,STARLINK-33729,東北角,20.47,68.06,1093.86,27.96,131.05,459.84,5652.1,2162.77,3173.38
2026-01-27 16:14:30,STARLINK-33772,北海岸,3.47,320.67,2104.39,38.38,107.14,458.82,5369.58,-275.74,4209.92
2026-01-27 16:14:30,STARLINK-33823,北海岸,12.23,332.53,1451.79,35.71,114.74,456.86,5547.3,450.79,3955.05
2026-01-27 16:14:30,STARLINK-33835,東北角,7.29,92.11,1805.1,23.52,138.55,467.29,5527.12,2993.88,2702.08
2026-01-27 16:14:30,STARLINK-33912,澎湖,27.65,301.18,712.77,26.28,114.45,360.46,6035.76,460.97,2951.21
2026-01-27 16:14:30,STARLINK-33928,綠島蘭嶼,8.37,104.86,1679.55,18.39,135.82,449.77,5843.62,2814.27,2126.83
2026-01-27 16:14:30,STARLINK-34072,新竹,56.57,298.04,491.22,25.86,118.73,415.33,6054.69,920.0,2930.97
2026-01-27 16:14:30,STARLINK-34078,北海岸,24.9,322.73,930.43,30.79,116.5,444.29,5837.49,655.89,3458.76
2026-01-27 16:14:30,STARLINK-34108,澎湖,35.98,276.04,15979.99,21.73,76.83,14012.51,15861.24,-10387.18,7495.79
2026-01-27 16:14:30,STARLINK-34113,新竹,5.22,315.75,1937.1,35.92,106.91,454.59,5541.26,-306.63,3973.24
2026-01-27 16:14:30,STARLINK-34124,恆春半島,23.6,172.64,718.06,16.38,121.5,320.06,6305.58,1272.71,1860.97
2026-01-27 16:14:30,STARLINK-34152,綠島蘭嶼,0.88,107.03,2387.38,15.43,141.7,466.4,5624.14,3460.16,1795.38
2026-01-27 16:14:30,STARLINK-34160,屏東,84.17,195.99,401.23,22.22,120.45,399.28,6181.11,1129.46,2531.87
2026-01-27 16:14:30,STARLINK-34178,恆春半島,65.54,157.78,429.38,20.6,121.36,393.17,6224.5,1239.87,2352.31
2026-01-27 16:14:30,STARLINK-34189,恆春半島,2.55,141.48,2003.56,8.17,131.47,392.87,6243.67,2444.16,939.87
2026-01-27 16:14:30,STARLINK-34223,東北角,6.41,62.11,1844.77,31.42,138.12,456.46,5161.78,2743.68,3530.01
2026-01-27 16:14:30,STARLINK-34244,彰化,81.64,264.04,408.48,24.03,119.99,404.4,6112.57,1066.97,2730.05
2026-01-27 16:14:30,STARLINK-34295,東北角,42.88,88.0,9260386.93,18.12,172.37,9258349.28,4102625.25,7795302.32,2869993.65
2026-01-27 16:14:30,STARLINK-34323,北海岸,6.01,346.83,1757.57,39.71,117.14,413.66,5203.02,642.56,4304.22
2026-01-27 16:14:30,STARLINK-34399,恆春半島,28.16,181.39,6916025.77,-39.77,119.15,6912680.81,5240206.76,838412.89,-4439656.83
2026-01-27 16:14:30,STARLINK-34459,東北角,25.3,56.08,8824183.34,39.64,-161.12,8820531.82,156426.31,6796189.69,5630410.5
2026-01-27 16:14:30,STARLINK-34545,北海岸,41.58,342.99,641.39,29.07,120.15,442.64,5882.57,1043.22,3280.49
2026-01-27 16:14:30,STARLINK-34640,北海岸,0.95,323.94,2343.39,40.66,106.09,454.13,5188.54,-361.2,4416.45
2026-01-27 16:14:30,STARLINK-34680,恆春半島,9.31,213.5,1537.26,11.05,113.54,420.64,6664.69,402.76,1277.68
2026-01-27 16:14:30,STARLINK-34769,北海岸,5.53,324.74,1891.53,37.86,109.88,447.79,5406.27,-19.03,4154.01
2026-01-27 16:14:30,STARLINK-34894,澎湖,64.27,306.07,59911401.88,36.47,93.71,59910770.17,46318172.72,-13578868.55,35500774.09
2026-01-27 16:14:30,STARLINK-34900,澎湖,21.34,244.37,874.74,20.41,112.91,367.76,6322.91,312.12,2322.86
2026-01-27 16:14:30,STARLINK-34903,澎湖,13.27,246.57,1095.38,19.67,110.68,336.64,6330.57,66.43,2230.54
2026-01-27 16:14:30,STARLINK-34912,基隆,21.29,17.76,881.39,31.79,124.24,370.43,5575.63,1404.37,3521.88
2026-01-27 16:14:30,STARLINK-35102,綠島蘭嶼,47.06,105.51,28605886.07,6.54,162.82,28604177.96,17218669.38,22622195.87,3212099.52
2026-01-27 16:14:30,STARLINK-35108,恆春半島,2.21,235.15,77100572.81,-30.99,47.69,77094454.84,30523489.4,-58570767.44,-39778378.15
2026-01-27 16:14:30,STARLINK-35167,北海岸,67.21,4.1,962784.12,47.77,123.85,962291.04,634167.37,154965.92,715621.81
2026-01-27 16:14:30,STARLINK-35231,恆春半島,37.24,167.58,27776118.3,-29.61,132.11,27773615.05,22354768.91,9058047.1,-13782010.79
2026-01-27 16:14:30,STARLINK-35244,綠島蘭嶼,56.22,113.35,4903010.53,6.72,152.36,4901936.33,3608165.69,3279171.89,565437.92
2026-01-27 16:14:30,STARLINK-35265,澎湖,28.89,247.89,61978057.16,-6.25,64.89,61974764.16,43406702.42,-43709174.85,-6857710.07
2026-01-27 16:14:30,STARLINK-35277,恆春半島,8.36,202.84,27707021.59,-52.27,81.88,27701597.44,14888456.48,-8013572.98,-21951029.16
2026-01-27 16:14:30,STARLINK-35281,東北角,48.2,102.05,23964772.39,10.89,163.58,23963149.49,14012416.74,18920844.74,4493554.18
2026-01-27 16:14:30,STARLINK-35288,澎湖,64.14,271.26,98242433.48,21.63,91.61,98241794.51,86712498.01,-28942633.95,35999576.22
2026-01-27 16:14:30,STARLINK-35298,恆春半島,41.23,157.9,28396956.43,-23.52,138.72,28394794.02,22826923.76,12480500.58,-11392762.78
2026-01-27 16:14:30,STARLINK-35301,東北角,42.69,87.97,29571942.13,18.07,172.59,29569887.82,13004508.3,24942047.28,9139607.63
2026-01-27 16:14:30,STARLINK-35308,恆春半島,39.96,161.01,28530683.38,-25.55,136.8,28528414.72,22965153.54,11572892.24,-12365438.33
2026-01-27 16:14:30,STARLINK-35316,澎湖,63.15,269.1,91524356.25,20.5,90.75,91523668.31,80981022.35,-28372954.62,31855900.36
2026-01-27 16:14:30,STARLINK-35324,東北角,42.47,85.59,28425964.58,19.69,173.34,28423892.68,12067831.39,23906824.6,9545226.25
2026-01-27 16:14:30,STARLINK-35337,東北角,20.4,47.98,28128616.29,45.73,-152.19,28124461.42,-2590904.29,19459563.76,20148352.57
2026-01-27 16:14:30,STARLINK-35345,恆春半島,4.99,205.94,27252857.02,-52.93,74.46,27247061.44,13297881.42,-9568817.14,-21779653.7
2026-01-27 16:14:30,STARLINK-35381,恆春半島,11.03,200.87,23889618.03,-51.12,86.89,23884487.39,13736388.41,-5906052.7,-18633384.33
2026-01-27 16:14:30,STARLINK-35392,恆春半島,48.34,139.11,23812109.51,-10.72,147.03,23810502.46,18690388.74,14066331.2,-4477885.83
2026-01-27 16:14:30,STARLINK-35396,恆春半島,2.86,207.84,27328401.11,-53.13,69.72,27322368.87,12438101.63,-10618739.42,-21895105.99
2026-01-27 16:14:30,STARLINK-3541,恆春半島,15.14,154.43,1488.52,11.05,125.99,540.31,6534.19,1861.28,1301.61
2026-01-27 16:14:30,STARLINK-3542,恆春半島,55.36,208.7,644.9,19.32,119.21,540.32,6454.4,1035.65,2258.55
2026-01-27 16:14:30,STARLINK-35462,恆春半島,38.21,220.09,13912.91,-6.69,98.29,12174.72,18032.62,-3764.98,-2201.69
2026-01-27 16:14:30,STARLINK-35465,澎湖,37.66,256.15,12862.22,11.37,84.4,11125.13,15474.17,-7436.56,3403.35
2026-01-27 16:14:30,STARLINK-35469,東北角,80.64,96.05,1118081480910.98,23.67,132.17,1118081480826.0,949997355029.79,385107014088.94,446434569849.63
2026-01-27 16:14:30,STARLINK-35475,恆春半島,15.33,163.2,46973.78,-42.59,142.0,42691.08,30587.59,19102.24,-33261.57
2026-01-27 16:14:30,STARLINK-3560,恆春半島,16.76,209.22,1409.48,12.04,115.16,539.96,6743.82,599.23,1417.44
2026-01-27 16:14:30,STARLINK-3691,北海岸,22.93,353.89,1185.47,34.25,120.34,548.78,5649.72,1020.58,3863.66
2026-01-27 16:14:30,STARLINK-3692,澎湖,9.53,315.24,1846.36,33.88,106.71,549.65,5756.73,-338.45,3827.3
2026-01-27 16:14:30,STARLINK-3696,東北角,32.52,75.19,935.05,26.51,129.06,547.72,5872.2,2016.83,3059.18
2026-01-27 16:14:30,STARLINK-3697,新竹,47.5,324.56,723.19,28.09,118.32,550.47,6062.13,876.06,3228.54
2026-01-27 16:14:30,STARLINK-3700,澎湖,36.62,306.99,861.09,26.94,114.45,548.24,6168.33,471.02,3105.49
2026-01-27 16:14:30,STARLINK-3704,東北角,36.17,60.95,866.54,27.72,127.72,546.89,5854.28,1858.94,3188.12
2026-01-27 16:14:30,STARLINK-3811,東北角,9.38,71.54,1831.95,28.89,138.43,538.95,5341.97,2878.0,3310.26
2026-01-27 16:14:30,STARLINK-3846,北海岸,67.43,342.84,1776223.79,46.39,112.08,1775738.79,1231717.65,42937.06,1287217.48
2026-01-27 16:14:30,STARLINK-3866,東北角,26.4,52.19,1067.87,29.71,129.22,541.39,5690.6,1971.57,3396.7
2026-01-27 16:14:30,STARLINK-3925,北海岸,4.52,337.34,2229.73,42.23,111.89,543.36,5141.32,162.31,4616.77
2026-01-27 16:14:30,STARLINK-3976,北海岸,16.13,10.41,1462.14,36.72,124.12,550.7,5404.36,1348.46,4108.28
2026-01-27 16:14:30,STARLINK-4038,東北角,25.24,30.83,1097.84,32.03,126.97,540.03,5626.11,1705.77,3635.33
2026-01-27 16:14:30,STARLINK-4043,綠島蘭嶼,1.76,117.07,2489.93,11.96,140.58,540.2,5836.04,3435.44,1410.39
2026-01-27 16:14:30,STARLINK-4044,基隆,2.11,25.73,2457.93,43.41,133.97,542.39,4615.26,2038.62,4722.08
2026-01-27 16:14:30,STARLINK-4045,東北角,14.48,34.82,1524.54,34.9,130.53,540.9,5332.24,1984.75,3924.88
2026-01-27 16:14:30,STARLINK-4064,基隆,7.14,20.04,2006.62,40.7,129.2,543.05,4975.54,1720.84,4478.86
2026-01-27 16:14:30,STARLINK-4065,北海岸,27.36,353.95,1042.21,32.87,120.54,541.48,5729.84,1055.94,3721.33
2026-01-27 16:14:30,STARLINK-4077,東北角,0.23,38.42,2657.75,41.58,140.58,542.47,4478.42,2630.89,4559.3
2026-01-27 16:14:30,STARLINK-4090,恆春半島,0.04,228.55,2667.41,6.16,103.85,538.27,6837.87,-746.77,720.57
2026-01-27 16:14:30,STARLINK-4091,東北角,39.69,65.01,804.53,27.09,127.22,541.59,5898.93,1816.89,3118.2
2026-01-27 16:14:30,STARLINK-4110,苗栗,73.8,295.37,559.24,25.12,119.53,538.79,6188.58,1028.74,2904.15
2026-01-27 16:14:30,STARLINK-4139,恆春半島,0.34,158.76,2638.45,0.84,128.69,541.29,6557.19,2207.85,83.48
2026-01-27 16:14:30,STARLINK-4184,澎湖,43.31,321.3,750.05,27.09,116.4,536.14,6130.37,678.44,3115.23
2026-01-27 16:14:30,STARLINK-4185,恆春半島,15.53,195.97,1469.32,10.56,117.47,540.51,6749.01,874.39,1242.64
2026-01-27 16:14:30,STARLINK-4186,恆春半島,20.49,184.02,1254.01,12.19,120.05,539.96,6664.48,1171.03,1435.39
2026-01-27 16:14:30,STARLINK-4188,東北角,41.4,61.09,780.64,27.28,126.78,541.13,5902.29,1767.98,3138.73
2026-01-27 16:14:30,STARLINK-4202,基隆,40.33,24.56,794.2,29.7,124.14,540.6,5843.21,1460.88,3394.03
2026-01-27 16:14:30,STARLINK-4274,新竹,29.21,309.96,996.92,29.32,114.63,541.49,6027.04,478.6,3355.06
2026-01-27 16:14:30,STARLINK-4361,北海岸,62.91,346.9,143427.0,50.24,112.57,142757.78,95589.67,4143.94,114381.81
2026-01-27 16:14:30,STARLINK-5138,東北角,53.89,96.97,199016.53,16.43,158.47,197825.49,130222.14,146444.07,57399.91
2026-01-27 16:14:30,STARLINK-5141,恆春半島,7.88,160.88,1983.69,6.29,126.11,557.72,6628.35,1903.33,738.11
2026-01-27 16:14:30,STARLINK-5368,東北角,18.59,98.73,1365.03,22.92,133.54,556.83,5869.16,2544.37,2669.89
2026-01-27 16:14:30,STARLINK-5413,澎湖,5.36,302.38,2152.83,32.19,101.59,541.8,5806.28,-865.41,3652.41
2026-01-27 16:14:30,STARLINK-5418,恆春半島,25.66,234.52,1119.33,16.97,113.64,558.53,6628.6,411.64,1996.11
2026-01-27 16:14:30,STARLINK-5447,北海岸,0.02,321.46,2683.29,41.88,102.6,543.17,5127.77,-672.18,4585.56
2026-01-27 16:14:30,STARLINK-5513,東北角,21.82,35.07,1245.32,32.74,128.53,560.08,5550.8,1848.62,3718.04
2026-01-27 16:14:30,STARLINK-5577,北海岸,15.71,328.17,1536.76,35.46,113.59,575.76,5669.53,347.1,3999.14
2026-01-27 16:14:30,STARLINK-5626,東北角,38.23,57.48,870.2,27.95,127.38,572.19,5874.06,1827.24,3224.7
2026-01-27 16:14:30,STARLINK-5645,澎湖,15.97,296.63,1517.65,28.53,107.26,572.56,6112.16,-301.09,3285.66
2026-01-27 16:14:30,STARLINK-5719,綠島蘭嶼,19.52,134.09,1325.82,15.22,129.18,556.81,6329.59,2189.61,1793.08
2026-01-27 16:14:30,STARLINK-5730,澎湖,9.83,305.14,1852.1,31.67,104.96,560.74,5896.03,-527.99,3609.0
2026-01-27 16:14:30,STARLINK-5743,澎湖,1.86,305.93,2528.04,34.68,98.59,559.1,5606.06,-1137.96,3912.41
2026-01-27 16:14:30,STARLINK-5755,綠島蘭嶼,41.92,140.7,795.58,18.81,124.74,556.87,6358.61,1662.11,2206.64
2026-01-27 16:14:30,STARLINK-5773,東北角,2.6,43.91,2458.42,38.83,140.34,561.32,4685.87,2727.4,4317.85
2026-01-27 16:14:30,STARLINK-5827,澎湖,24.21,276.25,1163.54,24.24,109.99,558.82,6336.03,-10.61,2815.36
2026-01-27 16:14:30,STARLINK-5839,澎湖,11.19,259.75,1748.44,20.29,104.54,554.77,6480.62,-628.02,2374.22
2026-01-27 16:14:30,STARLINK-5882,恆春半島,36.25,139.19,905.52,17.36,124.87,573.97,6422.43,1694.55,2046.09
2026-01-27 16:14:30,STARLINK-5933,恆春半島,1.25,186.42,2625.12,-0.18,118.33,574.59,6880.71,997.32,-39.83
2026-01-27 16:14:30,STARLINK-6196,北海岸,5.83,353.2,2203.04,43.46,118.56,579.38,5014.09,745.62,4750.77
2026-01-27 16:14:30,STARLINK-6204,東北角,37.07,77.35,889.36,26.15,128.37,572.39,5935.21,1958.78,3031.31
2026-01-27 16:14:30,STARLINK-6351,北海岸,2.28,322.09,2490.34,40.86,104.59,561.36,5242.92,-503.19,4504.32
2026-01-27 16:15:30,STARLINK-11128 [DTC],澎湖,29.56,245.96,649.08,21.53,114.85,344.01,6238.15,547.57,2436.09
2026-01-27 16:15:30,STARLINK-11200 [DTC],東北角,17.99,29.47,964.37,31.77,126.51,360.83,5501.97,1646.14,3514.66
2026-01-27 16:15:30,STARLINK-11206 [DTC],澎湖,38.49,265.39,521.98,23.24,115.8,337.31,6146.75,641.76,2618.87
2026-01-27 16:15:30,STARLINK-11402 [DTC],澎湖,10.53,287.61,1300.54,26.45,107.93,360.07,6040.9,-199.96,2968.88
2026-01-27 16:15:30,STARLINK-1154,新竹,39.39,321.25,818.68,28.86,117.23,548.55,6028.83,781.78,3309.44
2026-01-27 16:15:30,STARLINK-1272,東北角,32.35,92.46,26832.49,14.85,171.69,24343.08,14024.21,26186.65,7828.65
2026-01-27 16:15:30,STARLINK-1279,澎湖,79.34,242.22,3022371.54,18.31,109.67,3022261.72,2877765.05,-8013.57,943954.83
2026-01-27 16:15:30,STARLINK-1286,基隆,53.71,24.68,24777.62,50.47,140.34,23779.57,16602.53,9747.79,23196.07
2026-01-27 16:15:30,STARLINK-1300,台中,86.48,84.45,546.07,24.18,120.97,545.12,6207.33,1221.14,2803.57
2026-01-27 16:15:30,STARLINK-1301,北海岸,3.76,321.35,2982166.83,47.21,8.03,2976211.88,-408722.23,-1983343.04,2189765.08
2026-01-27 16:15:30,STARLINK-1593,恆春半島,44.58,189.96,1855899.64,-22.66,113.1,1854015.36,1712138.9,97735.5,-721165.95
2026-01-27 16:15:30,STARLINK-1633,恆春半島,17.88,171.93,15209.0,-30.25,128.17,11846.18,14923.92,4953.57,-9201.49
2026-01-27 16:15:30,STARLINK-1645,澎湖,38.0,299.56,61636.99,37.13,65.9,59377.95,37857.19,-36378.33,39576.38
2026-01-27 16:15:30,STARLINK-1648,東北角,45.98,37.73,23845.73,49.33,154.71,22399.52,13351.33,13239.73,21769.19
2026-01-27 16:15:30,STARLINK-1653,恆春半島,15.89,190.38,2090318.12,-50.6,104.93,2085721.72,1318837.09,-113614.31,-1620058.31
2026-01-27 16:15:30,STARLINK-1735,澎湖,33.56,321.83,909.72,28.47,115.17,544.68,6071.83,566.49,3266.58
2026-01-27 16:15:30,STARLINK-1762,澎湖,31.65,267.51,944.63,23.11,112.33,542.56,6369.15,278.02,2684.65
2026-01-27 16:15:30,STARLINK-1964,恆春半島,8.64,174.82,1908.51,6.17,122.17,550.07,6731.2,1471.69,722.33
2026-01-27 16:15:30,STARLINK-2021,恆春半島,14.21,186.67,1551.11,9.47,119.29,546.97,6741.39,1122.14,1115.19
2026-01-27 16:15:30,STARLINK-2049,北海岸,2.68,323.89,2412.02,40.86,105.79,546.45,5242.3,-369.61,4495.04
2026-01-27 16:15:30,STARLINK-2102,北海岸,2.25,324.24,2465.62,41.28,105.47,550.62,5210.28,-396.57,4535.98
2026-01-27 16:15:30,STARLINK-2417,東北角,11.6,53.22,1705.24,32.79,135.27,547.46,5272.02,2503.51,3716.96
2026-01-27 16:15:30,STARLINK-2439,北海岸,13.24,17.56,1604.59,37.59,126.42,546.53,5275.29,1568.62,4189.53
