time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km
2025-10-28 15:06:26,STARLINK-1480,23.6,107.81,1160.65,21.81,130.03,546.89
2025-10-28 15:07:26,STARLINK-1480,15.18,116.81,1501.46,18.91,132.35,546.69
2025-10-28 15:08:26,STARLINK-1480,9.06,122.01,1872.34,15.96,134.59,546.56
2025-10-28 15:09:26,STARLINK-1480,4.31,125.38,2257.46,12.99,136.75,546.52
2025-10-28 15:10:26,STARLINK-1480,0.4,127.74,2649.46,10.0,138.86,546.58
2025-10-28 13:59:26,STARLINK-1500,0.04,321.8,2527.96,40.8,103.48,485.32
2025-10-28 14:00:26,STARLINK-1500,4.06,322.35,2119.74,38.4,107.09,484.66
2025-10-28 14:01:26,STARLINK-1500,9.12,323.08,1713.94,35.88,110.45,484.01
2025-10-28 14:02:26,STARLINK-1500,16.14,324.21,1315.35,33.26,113.58,483.38
2025-10-28 14:03:26,STARLINK-1500,27.5,326.35,935.97,30.54,116.51,482.79
2025-10-28 14:04:26,STARLINK-1500,49.87,332.93,615.63,27.76,119.27,482.24
2025-10-28 14:05:26,STARLINK-1500,78.37,82.54,491.13,24.91,121.87,481.76
2025-10-28 14:06:26,STARLINK-1500,42.88,131.21,680.7,22.0,124.35,481.35
2025-10-28 14:07:26,STARLINK-1500,24.09,135.87,1022.08,19.05,126.72,481.03
2025-10-28 14:08:26,STARLINK-1500,14.1,137.62,1408.11,16.07,129.0,480.79
2025-10-28 14:09:26,STARLINK-1500,7.67,138.57,1809.4,13.05,131.2,480.66
2025-10-28 14:10:26,STARLINK-1500,2.91,139.17,2216.49,10.02,133.34,480.64
2025-10-28 14:12:26,STARLINK-1506,0.69,320.67,2508.59,40.33,103.35,504.62
2025-10-28 14:13:26,STARLINK-1506,4.83,320.86,2101.93,37.92,106.89,503.96
2025-10-28 14:14:26,STARLINK-1506,10.06,321.06,1698.09,35.38,110.19,503.3
2025-10-28 14:15:26,STARLINK-1506,17.39,321.3,1302.18,32.75,113.26,502.66
2025-10-28 14:16:26,STARLINK-1506,29.34,321.65,927.14,30.03,116.14,502.05
2025-10-28 14:17:26,STARLINK-1506,52.99,322.53,615.48,27.25,118.86,501.49
2025-10-28 14:18:26,STARLINK-1506,82.1,133.79,505.43,24.4,121.43,500.98
2025-10-28 14:19:26,STARLINK-1506,43.48,140.33,700.09,21.5,123.87,500.55
2025-10-28 14:20:26,STARLINK-1506,24.71,140.89,1040.17,18.55,126.21,500.2
2025-10-28 14:21:26,STARLINK-1506,14.64,141.15,1424.28,15.58,128.46,499.93
2025-10-28 14:22:26,STARLINK-1506,8.13,141.32,1823.78,12.57,130.64,499.77
2025-10-28 14:23:26,STARLINK-1506,3.3,141.45,2229.22,9.54,132.77,499.71
2025-10-28 13:25:26,STARLINK-1464,2.34,334.16,2455.58,43.03,108.8,550.4
2025-10-28 13:26:26,STARLINK-1464,6.39,338.4,2084.23,40.8,112.62,549.92
2025-10-28 13:27:26,STARLINK-1464,11.27,344.47,1729.3,38.43,116.18,549.43
2025-10-28 13:28:26,STARLINK-1464,17.27,353.77,1405.31,35.94,119.48,548.95
2025-10-28 13:29:26,STARLINK-1464,24.31,8.96,1140.95,33.35,122.57,548.48
2025-10-28 13:30:26,STARLINK-1464,30.11,33.18,986.95,30.68,125.47,548.04
2025-10-28 13:31:26,STARLINK-1464,29.66,62.65,996.73,27.94,128.19,547.64
2025-10-28 13:32:26,STARLINK-1464,23.45,85.8,1166.28,25.13,130.76,547.29
2025-10-28 13:33:26,STARLINK-1464,16.46,100.12,1439.86,22.27,133.21,547.0
2025-10-28 13:34:26,STARLINK-1464,10.58,108.92,1769.14,19.37,135.55,546.78
2025-10-28 13:35:26,STARLINK-1464,5.8,114.67,2127.51,16.43,137.8,546.65
2025-10-28 13:36:26,STARLINK-1464,1.81,118.69,2501.45,13.46,139.97,546.6
2025-10-28 15:05:26,STARLINK-1464,3.09,296.19,2378.41,32.13,99.68,548.27
2025-10-28 15:06:26,STARLINK-1464,6.82,289.74,2046.9,29.42,102.5,547.85
2025-10-28 15:07:26,STARLINK-1464,10.89,280.76,1750.52,26.65,105.15,547.47
2025-10-28 15:08:26,STARLINK-1464,15.02,268.16,1511.51,23.82,107.66,547.15
2025-10-28 15:09:26,STARLINK-1464,18.19,251.27,1361.48,20.94,110.06,546.89
2025-10-28 15:10:26,STARLINK-1464,18.89,231.59,1331.39,18.02,112.35,546.71
2025-10-28 15:11:26,STARLINK-1464,16.65,213.03,1428.8,15.06,114.56,546.61
2025-10-28 15:12:26,STARLINK-1464,12.78,198.44,1630.57,12.08,116.71,546.6
2025-10-28 15:13:26,STARLINK-1464,8.61,187.9,1903.03,9.08,118.8,546.69
2025-10-28 13:47:26,STARLINK-1477,2.72,327.2,2417.13,41.29,106.44,550.04
2025-10-28 13:48:26,STARLINK-1477,7.14,329.39,2023.2,38.94,110.05,549.55
2025-10-28 13:49:26,STARLINK-1477,12.78,332.63,1636.93,36.48,113.41,549.06
2025-10-28 13:50:26,STARLINK-1477,20.59,338.0,1267.7,33.92,116.54,548.58
2025-10-28 13:51:26,STARLINK-1477,32.38,348.73,938.32,31.26,119.47,548.13
2025-10-28 13:52:26,STARLINK-1477,48.58,16.59,709.08,28.53,122.23,547.71
2025-10-28 13:53:26,STARLINK-1477,50.66,74.22,689.81,25.74,124.84,547.35
2025-10-28 13:54:26,STARLINK-1477,34.59,106.84,894.37,22.89,127.31,547.04
2025-10-28 13:55:26,STARLINK-1477,21.99,118.99,1214.04,20.0,129.67,546.8
2025-10-28 13:56:26,STARLINK-1477,13.7,124.83,1579.64,17.07,131.94,546.63
2025-10-28 13:57:26,STARLINK-1477,7.81,128.24,1964.71,14.1,134.13,546.56
2025-10-28 13:58:26,STARLINK-1477,3.23,130.48,2358.62,11.12,136.25,546.58
2025-10-28 14:14:26,STARLINK-1478,0.95,317.89,2598.38,39.95,101.85,549.7
2025-10-28 14:15:26,STARLINK-1478,5.07,317.27,2196.64,37.54,105.31,549.21
2025-10-28 14:16:26,STARLINK-1478,10.2,316.29,1798.3,35.01,108.53,548.72
2025-10-28 14:17:26,STARLINK-1478,17.18,314.6,1408.58,32.4,111.55,548.26
2025-10-28 14:18:26,STARLINK-1478,27.9,311.21,1039.68,29.7,114.38,547.83
2025-10-28 14:19:26,STARLINK-1478,46.78,301.78,726.66,26.93,117.04,547.45
2025-10-28 14:20:26,STARLINK-1478,72.16,241.68,572.43,24.1,119.57,547.11
2025-10-28 14:21:26,STARLINK-1478,50.18,165.18,693.31,21.23,121.98,546.85
2025-10-28 14:22:26,STARLINK-1478,29.73,153.86,993.2,18.31,124.28,546.65
2025-10-28 14:23:26,STARLINK-1478,18.24,150.04,1357.54,15.36,126.5,546.54
2025-10-28 14:24:26,STARLINK-1478,10.91,148.15,1745.46,12.38,128.65,546.53
2025-10-28 14:25:26,STARLINK-1478,5.59,147.03,2143.05,9.38,130.75,546.6
2025-10-28 14:26:26,STARLINK-1478,1.37,146.29,2544.56,6.37,132.81,546.78
2025-10-28 13:58:26,STARLINK-1493,2.64,323.42,2425.12,40.44,105.1,549.81
2025-10-28 13:59:26,STARLINK-1493,7.11,324.45,2025.22,38.05,108.62,549.32
2025-10-28 14:00:26,STARLINK-1493,12.88,325.93,1630.42,35.55,111.89,548.83
2025-10-28 14:01:26,STARLINK-1493,21.11,328.37,1247.98,32.95,114.95,548.36
2025-10-28 14:02:26,STARLINK-1493,34.54,333.46,896.46,30.26,117.81,547.92
2025-10-28 14:03:26,STARLINK-1493,58.57,351.39,632.44,27.51,120.51,547.53
2025-10-28 14:04:26,STARLINK-1493,67.03,92.7,590.14,24.7,123.06,547.18
2025-10-28 14:05:26,STARLINK-1493,40.16,124.51,805.49,21.83,125.49,546.9
2025-10-28 14:06:26,STARLINK-1493,24.23,131.29,1140.42,18.92,127.82,546.69
2025-10-28 14:07:26,STARLINK-1493,14.87,134.18,1516.9,15.98,130.06,546.56
2025-10-28 14:08:26,STARLINK-1493,8.53,135.8,1909.49,13.0,132.22,546.53
2025-10-28 14:09:26,STARLINK-1493,3.75,136.86,2308.84,10.01,134.33,546.58
2025-10-28 13:14:26,STARLINK-1502,20.55,58.36,1267.83,29.68,130.63,547.71
2025-10-28 13:15:26,STARLINK-1502,16.95,76.61,1417.77,26.91,133.3,547.32
2025-10-28 13:16:26,STARLINK-1502,12.33,89.9,1659.87,24.09,135.82,546.99
2025-10-28 13:17:26,STARLINK-1502,7.9,99.17,1959.62,21.21,138.23,546.73
2025-10-28 13:18:26,STARLINK-1502,3.94,105.76,2293.69,18.3,140.53,546.54
2025-10-28 13:19:26,STARLINK-1502,0.43,110.6,2648.13,15.34,142.75,546.43
2025-10-28 14:47:26,STARLINK-1502,0.79,306.48,2614.99,36.36,98.86,548.84
2025-10-28 14:48:26,STARLINK-1502,4.59,302.81,2238.34,33.79,101.98,548.37
2025-10-28 14:49:26,STARLINK-1502,9.06,297.57,1875.99,31.13,104.9,547.93
2025-10-28 14:50:26,STARLINK-1502,14.48,289.64,1540.0,28.39,107.65,547.52
2025-10-28 14:51:26,STARLINK-1502,20.92,276.95,1253.55,25.6,110.25,547.16
2025-10-28 14:52:26,STARLINK-1502,27.09,256.56,1059.1,22.75,112.72,546.86
2025-10-28 14:53:26,STARLINK-1502,28.94,229.09,1012.01,19.85,115.07,546.63
2025-10-28 14:54:26,STARLINK-1502,24.52,204.09,1130.88,16.92,117.34,546.48
2025-10-28 14:55:26,STARLINK-1502,17.88,187.47,1372.8,13.95,119.52,546.41
2025-10-28 14:56:26,STARLINK-1502,11.86,177.21,1684.8,10.97,121.65,546.44
2025-10-28 14:57:26,STARLINK-1502,6.89,170.61,2033.87,7.96,123.72,546.56
2025-10-28 14:58:26,STARLINK-1502,2.75,166.09,2402.75,4.94,125.77,546.79
2025-10-28 14:53:26,STARLINK-1654,2.68,198.54,2139.18,7.3,115.21,445.04
2025-10-28 14:54:26,STARLINK-1654,7.18,194.2,1751.23,10.38,117.33,444.89
2025-10-28 14:55:26,STARLINK-1654,12.95,187.28,1382.23,13.44,119.5,444.85
2025-10-28 14:56:26,STARLINK-1654,20.7,174.98,1054.73,16.47,121.73,444.9
2025-10-28 14:57:26,STARLINK-1654,29.7,151.22,822.24,19.48,124.03,445.04
2025-10-28 14:58:26,STARLINK-1654,32.16,113.98,776.83,22.44,126.43,445.26
2025-10-28 14:59:26,STARLINK-1654,24.41,83.89,946.1,25.36,128.95,445.55
2025-10-28 15:00:26,STARLINK-1654,15.85,67.96,1244.96,28.23,131.6,445.9
2025-10-28 15:01:26,STARLINK-1654,9.37,59.42,1601.65,31.02,134.41,446.3
2025-10-28 15:02:26,STARLINK-1654,4.44,54.31,1984.21,33.74,137.4,446.73
2025-10-28 15:03:26,STARLINK-1654,0.45,50.97,2378.98,36.37,140.6,447.19
2025-10-28 14:30:26,STARLINK-1686,1.85,235.06,2201.41,13.18,105.2,436.67
2025-10-28 14:31:26,STARLINK-1686,6.22,238.63,1805.7,16.23,107.43,436.72
2025-10-28 14:32:26,STARLINK-1686,11.87,244.24,1423.38,19.24,109.73,436.86
2025-10-28 14:33:26,STARLINK-1686,19.76,254.19,1071.25,22.21,112.13,437.08
2025-10-28 14:34:26,STARLINK-1686,30.56,274.73,792.91,25.14,114.64,437.37
2025-10-28 14:35:26,STARLINK-1686,37.27,314.93,686.55,28.02,117.29,437.72
2025-10-28 14:36:26,STARLINK-1686,29.11,352.79,822.13,30.82,120.09,438.11
2025-10-28 14:37:26,STARLINK-1686,18.63,11.38,1114.11,33.55,123.07,438.55
2025-10-28 14:38:26,STARLINK-1686,11.12,20.58,1471.3,36.2,126.26,439.0
2025-10-28 14:39:26,STARLINK-1686,5.69,25.89,1855.32,38.73,129.68,439.47
2025-10-28 14:40:26,STARLINK-1686,1.44,29.36,2251.23,41.14,133.36,439.93
2025-10-28 14:12:26,STARLINK-1695,3.0,220.54,2382.21,8.94,107.91,547.25
2025-10-28 14:13:26,STARLINK-1695,7.6,221.05,1981.2,11.94,110.0,547.13
2025-10-28 14:14:26,STARLINK-1695,13.61,221.82,1585.46,14.92,112.14,547.11
2025-10-28 14:15:26,STARLINK-1695,22.34,223.11,1202.59,17.88,114.35,547.18
2025-10-28 14:16:26,STARLINK-1695,37.05,225.96,852.6,20.8,116.64,547.33
2025-10-28 14:17:26,STARLINK-1695,65.03,238.24,598.9,23.68,119.03,547.55
2025-10-28 14:18:26,STARLINK-1695,68.42,16.52,585.53,26.52,121.54,547.84
2025-10-28 14:19:26,STARLINK-1695,38.97,31.89,824.26,29.29,124.18,548.17
2025-10-28 14:20:26,STARLINK-1695,23.42,35.04,1169.15,32.0,126.98,548.55
2025-10-28 14:21:26,STARLINK-1695,14.34,36.46,1549.99,34.63,129.97,548.96
2025-10-28 14:22:26,STARLINK-1695,8.16,37.32,1944.69,37.17,133.16,549.39
2025-10-28 14:23:26,STARLINK-1695,3.46,37.92,2345.05,39.6,136.59,549.83
2025-10-28 14:44:26,STARLINK-1719,0.16,200.41,2483.14,4.63,113.69,475.15
2025-10-28 14:45:26,STARLINK-1719,4.06,197.19,2091.33,7.69,115.76,474.87
2025-10-28 14:46:26,STARLINK-1719,8.81,192.43,1710.45,10.75,117.87,474.7
2025-10-28 14:47:26,STARLINK-1719,14.93,184.8,1352.12,13.79,120.03,474.63
2025-10-28 14:48:26,STARLINK-1719,22.97,171.21,1042.26,16.8,122.25,474.65
2025-10-28 14:49:26,STARLINK-1719,31.42,145.75,838.53,19.78,124.55,474.75
2025-10-28 14:50:26,STARLINK-1719,32.17,109.48,824.94,22.72,126.94,474.94
2025-10-28 14:51:26,STARLINK-1719,24.16,82.15,1009.34,25.62,129.45,475.19
2025-10-28 14:52:26,STARLINK-1719,15.89,67.46,1310.21,28.46,132.1,475.5
2025-10-28 14:53:26,STARLINK-1719,9.55,59.34,1664.74,31.23,134.9,475.86
2025-10-28 14:54:26,STARLINK-1719,4.66,54.38,2044.19,33.93,137.88,476.25
2025-10-28 14:55:26,STARLINK-1719,0.68,51.09,2435.76,36.54,141.07,476.67
2025-10-28 14:13:26,STARLINK-1750,0.92,241.15,2305.32,14.22,103.18,438.98
2025-10-28 14:14:26,STARLINK-1750,4.9,245.61,1921.94,17.26,105.44,438.8
2025-10-28 14:15:26,STARLINK-1750,9.76,252.29,1556.25,20.26,107.77,438.71
2025-10-28 14:16:26,STARLINK-1750,15.9,263.11,1226.28,23.21,110.2,438.71
2025-10-28 14:17:26,STARLINK-1750,23.04,281.83,971.09,26.12,112.76,438.79
2025-10-28 14:18:26,STARLINK-1750,27.36,311.42,861.22,28.98,115.45,438.93
2025-10-28 14:19:26,STARLINK-1750,23.83,341.96,948.91,31.76,118.31,439.14
2025-10-28 14:20:26,STARLINK-1750,16.74,1.94,1190.88,34.46,121.36,439.39
2025-10-28 14:21:26,STARLINK-1750,10.44,13.49,1514.12,37.07,124.63,439.67
2025-10-28 14:22:26,STARLINK-1750,5.45,20.58,1876.04,39.56,128.14,439.98
2025-10-28 14:23:26,STARLINK-1750,1.4,25.31,2256.91,41.93,131.91,440.3
2025-10-28 13:22:26,STARLINK-1759,1.76,162.51,2317.01,5.76,126.83,476.36
2025-10-28 13:23:26,STARLINK-1759,4.25,153.15,2078.34,8.82,128.91,476.16
2025-10-28 13:24:26,STARLINK-1759,6.32,141.64,1901.72,11.87,131.04,476.07
2025-10-28 13:25:26,STARLINK-1759,7.56,128.27,1806.43,14.9,133.22,476.1
2025-10-28 13:26:26,STARLINK-1759,7.58,114.14,1805.99,17.9,135.47,476.24
2025-10-28 13:27:26,STARLINK-1759,6.38,100.76,1900.64,20.87,137.8,476.49
2025-10-28 13:28:26,STARLINK-1759,4.32,89.24,2077.2,23.79,140.24,476.83
2025-10-28 13:29:26,STARLINK-1759,1.85,79.88,2316.52,26.67,142.8,477.25
2025-10-28 14:58:26,STARLINK-1759,2.69,227.74,2225.84,11.39,106.79,476.03
2025-10-28 14:59:26,STARLINK-1759,7.33,229.79,1823.08,14.42,108.97,476.04
2025-10-28 15:00:26,STARLINK-1759,13.51,233.03,1428.47,17.43,111.2,476.17
2025-10-28 15:01:26,STARLINK-1759,22.73,239.01,1053.69,20.4,113.52,476.4
2025-10-28 15:02:26,STARLINK-1759,38.15,253.41,732.49,23.33,115.94,476.72
2025-10-28 15:03:26,STARLINK-1759,55.94,302.62,567.06,26.22,118.48,477.13
2025-10-28 15:04:26,STARLINK-1759,42.24,2.2,682.65,29.04,121.16,477.61
2025-10-28 15:05:26,STARLINK-1759,25.25,20.21,984.43,31.8,123.99,478.16
2025-10-28 15:06:26,STARLINK-1759,15.13,27.17,1352.23,34.48,127.02,478.76
2025-10-28 15:07:26,STARLINK-1759,8.52,30.83,1743.71,37.06,130.25,479.39
2025-10-28 15:08:26,STARLINK-1759,3.65,33.12,2144.72,39.53,133.73,480.05
2025-10-28 14:50:26,STARLINK-1762,0.5,198.56,2637.09,3.33,114.0,547.55
2025-10-28 14:51:26,STARLINK-1762,4.33,195.3,2255.09,6.35,116.03,547.27
2025-10-28 14:52:26,STARLINK-1762,8.88,190.66,1884.41,9.36,118.08,547.08
2025-10-28 14:53:26,STARLINK-1762,14.51,183.6,1535.38,12.36,120.18,547.0
2025-10-28 14:54:26,STARLINK-1762,21.56,172.03,1228.72,15.34,122.33,547.0
2025-10-28 14:55:26,STARLINK-1762,29.22,152.12,1005.83,18.29,124.55,547.1
2025-10-28 14:56:26,STARLINK-1762,32.72,122.26,930.33,21.21,126.85,547.27
2025-10-28 14:57:26,STARLINK-1762,28.06,93.69,1035.38,24.08,129.26,547.52
2025-10-28 14:58:26,STARLINK-1762,20.33,75.51,1276.94,26.91,131.78,547.82
2025-10-28 14:59:26,STARLINK-1762,13.52,64.96,1593.46,29.68,134.45,548.18
2025-10-28 15:00:26,STARLINK-1762,8.1,58.48,1947.86,32.38,137.27,548.58
2025-10-28 15:01:26,STARLINK-1762,3.7,54.2,2321.81,34.99,140.29,549.01
2025-10-28 14:40:26,STARLINK-1764,3.28,237.03,2348.96,13.08,104.01,544.14
2025-10-28 14:41:26,STARLINK-1764,7.71,240.66,1967.12,16.05,106.17,544.24
2025-10-28 14:42:26,STARLINK-1764,13.26,246.09,1599.76,18.99,108.41,544.42
2025-10-28 14:43:26,STARLINK-1764,20.57,255.01,1261.59,21.9,110.74,544.68
2025-10-28 14:44:26,STARLINK-1764,29.98,271.38,985.03,24.77,113.18,545.0
2025-10-28 14:45:26,STARLINK-1764,37.98,301.65,835.16,27.58,115.73,545.38
2025-10-28 14:46:26,STARLINK-1764,35.3,338.42,879.79,30.34,118.44,545.81
2025-10-28 14:47:26,STARLINK-1764,25.72,2.0,1095.13,33.02,121.31,546.28
2025-10-28 14:48:26,STARLINK-1764,17.2,14.44,1404.04,35.62,124.37,546.76
2025-10-28 14:49:26,STARLINK-1764,10.76,21.58,1756.91,38.12,127.65,547.26
2025-10-28 14:50:26,STARLINK-1764,5.77,26.15,2130.89,40.5,131.18,547.76
2025-10-28 14:51:26,STARLINK-1764,1.7,29.34,2515.38,42.76,134.97,548.24
2025-10-28 13:56:26,STARLINK-1765,0.96,223.78,2308.85,9.87,107.22,442.23
2025-10-28 13:57:26,STARLINK-1765,5.26,224.95,1898.54,12.94,109.38,442.1
2025-10-28 13:58:26,STARLINK-1765,10.9,226.76,1492.67,15.98,111.6,442.07
2025-10-28 13:59:26,STARLINK-1765,19.27,230.01,1098.79,18.99,113.89,442.13
2025-10-28 14:00:26,STARLINK-1765,34.13,237.69,739.27,21.96,116.28,442.27
2025-10-28 14:01:26,STARLINK-1765,61.62,273.1,498.27,24.89,118.78,442.49
2025-10-28 14:02:26,STARLINK-1765,50.71,7.52,560.11,27.77,121.41,442.77
2025-10-28 14:03:26,STARLINK-1765,27.67,25.67,861.67,30.58,124.19,443.1
2025-10-28 14:04:26,STARLINK-1765,15.86,31.08,1237.98,33.31,127.16,443.47
2025-10-28 14:05:26,STARLINK-1765,8.74,33.71,1637.25,35.96,130.32,443.87
2025-10-28 14:06:26,STARLINK-1765,3.68,35.3,2044.87,38.5,133.72,444.29
2025-10-28 14:29:26,STARLINK-1646,1.62,229.9,2522.07,10.16,104.54,547.68
2025-10-28 14:30:26,STARLINK-1646,5.82,232.02,2127.61,13.16,106.65,547.61
2025-10-28 14:31:26,STARLINK-1646,11.05,235.13,1740.09,16.13,108.82,547.64
2025-10-28 14:32:26,STARLINK-1646,18.08,240.14,1367.57,19.07,111.06,547.74
2025-10-28 14:33:26,STARLINK-1646,28.35,249.56,1028.69,21.97,113.38,547.93
2025-10-28 14:34:26,STARLINK-1646,42.91,271.54,771.26,24.84,115.82,548.18
2025-10-28 14:35:26,STARLINK-1646,50.33,321.21,694.13,27.65,118.38,548.49
2025-10-28 14:36:26,STARLINK-1646,37.47,1.02,848.16,30.4,121.08,548.85
2025-10-28 14:37:26,STARLINK-1646,24.29,16.9,1142.95,33.08,123.96,549.25
2025-10-28 14:38:26,STARLINK-1646,15.39,24.31,1496.71,35.67,127.02,549.67
2025-10-28 14:39:26,STARLINK-1646,9.12,28.54,1875.32,38.17,130.31,550.11
2025-10-28 14:40:26,STARLINK-1646,4.33,31.3,2265.19,40.55,133.83,550.55
2025-10-28 14:41:26,STARLINK-1646,0.4,33.27,2660.1,42.8,137.63,550.97
2025-10-28 13:34:26,STARLINK-1653,2.85,197.73,1850.71,9.46,116.11,352.19
2025-10-28 13:35:26,STARLINK-1653,7.65,192.18,1458.54,12.59,118.31,352.13
2025-10-28 13:36:26,STARLINK-1653,14.16,182.44,1093.83,15.69,120.57,352.17
2025-10-28 13:37:26,STARLINK-1653,23.01,162.93,798.04,18.77,122.91,352.3
2025-10-28 13:38:26,STARLINK-1653,29.12,125.7,671.7,21.8,125.34,352.52
2025-10-28 13:39:26,STARLINK-1653,22.98,88.6,800.23,24.79,127.89,352.82
2025-10-28 13:40:26,STARLINK-1653,14.17,69.22,1097.17,27.73,130.57,353.18
2025-10-28 13:41:26,STARLINK-1653,7.69,59.57,1462.54,30.6,133.42,353.6
2025-10-28 13:42:26,STARLINK-1653,2.9,54.11,1855.3,33.38,136.44,354.05
2025-10-28 15:10:26,STARLINK-1653,2.51,268.1,1883.5,23.21,103.27,350.66
2025-10-28 15:11:26,STARLINK-1653,5.74,278.99,1600.26,26.18,105.88,350.98
2025-10-28 15:12:26,STARLINK-1653,8.66,293.93,1390.75,29.09,108.64,351.37
2025-10-28 15:13:26,STARLINK-1653,10.27,312.73,1292.22,31.92,111.57,351.81
2025-10-28 14:41:26,STARLINK-1661,3.36,189.73,2346.87,5.17,117.68,548.16
2025-10-28 14:42:26,STARLINK-1661,7.48,184.34,1991.12,8.19,119.72,547.94
2025-10-28 14:43:26,STARLINK-1661,12.3,176.52,1661.49,11.19,121.8,547.81
2025-10-28 14:44:26,STARLINK-1661,17.81,164.69,1378.75,14.18,123.93,547.78
2025-10-28 14:45:26,STARLINK-1661,23.08,146.79,1178.81,17.14,126.12,547.84
2025-10-28 14:46:26,STARLINK-1661,25.38,123.0,1108.54,20.07,128.39,547.98
2025-10-28 14:47:26,STARLINK-1661,22.73,99.54,1191.53,22.96,130.75,548.2
2025-10-28 14:48:26,STARLINK-1661,17.38,82.22,1400.62,25.81,133.22,548.48
2025-10-28 14:49:26,STARLINK-1661,11.92,70.83,1689.06,28.6,135.83,548.82
2025-10-28 14:50:26,STARLINK-1661,7.16,63.32,2022.36,31.33,138.59,549.2
2025-10-28 14:51:26,STARLINK-1661,3.1,58.15,2380.77,33.98,141.53,549.61
2025-10-28 13:18:26,STARLINK-1666,2.54,188.1,2426.63,4.38,118.14,547.87
2025-10-28 13:19:26,STARLINK-1666,6.41,182.65,2075.19,7.4,120.17,547.62
2025-10-28 13:20:26,STARLINK-1666,10.86,174.95,1749.89,10.41,122.24,547.47
2025-10-28 13:21:26,STARLINK-1666,15.82,163.66,1470.07,13.4,124.36,547.41
2025-10-28 13:22:26,STARLINK-1666,20.53,147.17,1267.82,16.37,126.53,547.44
2025-10-28 13:23:26,STARLINK-1666,22.9,125.56,1184.71,19.3,128.77,547.56
2025-10-28 13:24:26,STARLINK-1666,21.17,103.44,1245.29,22.21,131.11,547.76
2025-10-28 13:25:26,STARLINK-1666,16.69,86.02,1431.35,25.07,133.55,548.02
2025-10-28 13:26:26,STARLINK-1666,11.7,74.01,1701.72,27.87,136.13,548.34
2025-10-28 13:27:26,STARLINK-1666,7.15,65.88,2022.11,30.62,138.84,548.71
2025-10-28 13:28:26,STARLINK-1666,3.19,60.2,2371.37,33.29,141.73,549.11
2025-10-28 14:57:26,STARLINK-1666,1.85,245.6,2500.19,14.78,101.11,547.42
2025-10-28 14:58:26,STARLINK-1666,5.72,250.28,2136.98,17.73,103.31,547.49
2025-10-28 14:59:26,STARLINK-1666,10.25,256.87,1793.37,20.65,105.6,547.64
2025-10-28 15:00:26,STARLINK-1666,15.58,266.65,1484.76,23.54,107.98,547.87
2025-10-28 15:01:26,STARLINK-1666,21.36,281.65,1239.09,26.37,110.48,548.16
2025-10-28 15:02:26,STARLINK-1666,25.69,303.51,1100.44,29.15,113.12,548.51
2025-10-28 15:03:26,STARLINK-1666,25.37,328.85,1110.12,31.87,115.91,548.89
2025-10-28 15:04:26,STARLINK-1666,20.71,349.9,1264.53,34.5,118.89,549.31
2025-10-28 15:05:26,STARLINK-1666,14.94,4.15,1519.58,37.05,122.07,549.75
2025-10-28 15:06:26,STARLINK-1666,9.73,13.48,1832.89,39.48,125.48,550.19
2025-10-28 15:07:26,STARLINK-1666,5.3,19.84,2178.42,41.79,129.15,550.63
2025-10-28 15:08:26,STARLINK-1666,1.51,24.4,2541.92,43.96,133.1,551.06
2025-10-28 14:32:26,STARLINK-1770,2.06,231.31,2214.59,12.22,105.97,449.02
2025-10-28 14:33:26,STARLINK-1770,6.54,234.11,1813.58,15.27,108.17,448.91
2025-10-28 14:34:26,STARLINK-1770,12.42,238.53,1422.69,18.28,110.44,448.91
2025-10-28 14:35:26,STARLINK-1770,20.95,246.56,1055.65,21.26,112.8,449.01
2025-10-28 14:36:26,STARLINK-1770,34.09,264.61,750.86,24.2,115.27,449.2
2025-10-28 14:37:26,STARLINK-1770,45.44,309.78,611.84,27.08,117.86,449.46
2025-10-28 14:38:26,STARLINK-1770,34.87,356.4,739.36,29.91,120.6,449.8
2025-10-28 14:39:26,STARLINK-1770,21.52,15.32,1039.12,32.66,123.51,450.19
2025-10-28 14:40:26,STARLINK-1770,12.82,23.66,1404.01,35.33,126.62,450.62
2025-10-28 14:41:26,STARLINK-1770,6.86,28.24,1793.62,37.89,129.95,451.09
2025-10-28 14:42:26,STARLINK-1770,2.34,31.16,2193.6,40.34,133.54,451.58
2025-10-28 14:35:26,STARLINK-1771,2.61,191.77,2259.32,5.86,117.1,486.7
2025-10-28 14:36:26,STARLINK-1771,6.76,186.45,1892.48,8.91,119.19,486.49
2025-10-28 14:37:26,STARLINK-1771,11.74,178.51,1550.89,11.96,121.31,486.39
2025-10-28 14:38:26,STARLINK-1771,17.61,165.96,1257.39,14.98,123.48,486.38
2025-10-28 14:39:26,STARLINK-1771,23.32,146.01,1054.77,17.97,125.73,486.46
2025-10-28 14:40:26,STARLINK-1771,25.22,119.14,1001.03,20.93,128.05,486.61
2025-10-28 14:41:26,STARLINK-1771,21.37,94.28,1118.16,23.84,130.48,486.85
2025-10-28 14:42:26,STARLINK-1771,15.33,77.48,1362.52,26.71,133.04,487.14
2025-10-28 14:43:26,STARLINK-1771,9.78,67.04,1678.78,29.52,135.73,487.49
2025-10-28 14:44:26,STARLINK-1771,5.15,60.33,2032.75,32.26,138.59,487.87
2025-10-28 14:45:26,STARLINK-1771,1.25,55.77,2406.77,34.92,141.64,488.29
